timestamp,command_address,response_address,command_memory,response_memory,crc_rate,packet_rate,packet_size,latency_ms,flow_duration,command_count,response_count,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,actuator_1,actuator_2,actuator_3,actuator_4,network_load,result
2026-01-01 04:27:38,82,220,3442,3281,0.374,180,360,20.44,257.69,148,352,33.39,38.89,32.87,30.57,30.91,36.5,0,1,1,1,29.6,1
2026-01-01 04:27:39,61,57,5644,5219,0.426,461,134,103.74,84.55,308,45,94.86,92.49,97.91,92.54,90.06,90.74,1,1,1,0,95.88,6
2026-01-01 04:27:40,23,155,1701,2467,0.45,72,722,5.76,420.85,133,384,46.26,50.53,46.36,53.71,46.74,48.76,0,1,1,0,29.68,0
2026-01-01 04:27:41,88,41,4612,4666,0.373,344,991,68.09,89.46,169,30,23.81,28.2,25.11,29.36,24.03,24.16,1,1,0,1,68.63,4
2026-01-01 04:27:42,230,18,4247,4264,0.13,221,1422,48.84,322.97,193,332,77.2,76.8,75.03,77.64,75.3,79.51,1,0,1,0,59.63,3
2026-01-01 04:27:43,142,230,2365,2011,0.789,86,332,4.61,216.77,279,342,49.42,50.31,46.02,48.28,54.43,46.0,0,1,0,0,18.92,0
2026-01-01 04:27:44,193,197,1635,1597,0.162,71,453,1.27,234.78,21,249,52.65,52.19,48.87,53.81,52.46,52.01,1,1,1,1,25.15,0
2026-01-01 04:27:45,245,147,3201,3470,0.623,190,610,27.1,331.69,315,105,34.06,36.07,32.54,38.69,38.95,31.05,0,0,0,1,28.18,1
2026-01-01 04:27:46,178,170,4965,4934,0.355,397,846,80.86,434.79,189,162,89.47,84.01,80.33,82.73,86.25,80.35,0,1,1,0,85.59,5
2026-01-01 04:27:47,45,206,2485,2052,0.925,119,1243,5.71,382.15,184,96,54.74,46.97,45.71,47.05,52.28,52.42,1,1,1,1,15.5,0
2026-01-01 04:27:48,20,195,3714,3980,0.599,246,1472,31.81,233.42,166,394,64.04,66.61,66.54,65.31,69.74,64.26,1,0,1,1,48.09,2
2026-01-01 04:27:49,27,199,4722,4688,0.981,353,1360,57.14,11.53,94,176,29.44,24.58,23.65,23.74,23.73,24.21,1,1,1,1,69.82,4
2026-01-01 04:27:50,47,40,4215,4536,0.194,245,1163,58.53,94.4,161,243,72.05,77.88,78.92,75.51,74.86,76.4,1,0,1,1,62.82,3
2026-01-01 04:27:51,210,56,3099,3434,0.924,214,1211,24.03,151.97,299,166,33.93,34.39,39.04,31.16,33.4,30.71,0,1,0,1,43.19,1
2026-01-01 04:27:52,224,90,5390,5408,0.595,567,1420,112.64,481.79,149,122,90.19,96.44,90.57,99.39,98.81,93.68,1,0,1,0,93.42,6
2026-01-01 04:27:53,83,12,4123,3684,0.328,189,882,21.1,434.12,353,211,60.39,65.65,63.46,62.72,68.34,66.17,0,1,0,1,46.25,2
2026-01-01 04:27:54,111,197,4375,4499,0.464,258,1428,49.28,253.85,354,166,77.67,72.54,78.87,77.52,73.26,71.1,0,0,1,0,52.3,3
2026-01-01 04:27:55,179,172,5003,5173,0.807,473,531,80.6,128.2,302,150,87.37,84.76,85.67,82.89,89.94,85.53,0,0,0,0,80.4,5
2026-01-01 04:27:56,5,110,4203,4535,0.267,302,1364,57.64,91.41,345,221,77.55,71.12,75.78,79.52,74.95,74.45,0,0,0,0,49.55,3
2026-01-01 04:27:57,104,209,2317,1538,0.364,72,781,6.37,129.87,142,355,53.56,54.24,48.64,45.47,47.18,49.85,1,0,1,0,19.6,0
2026-01-01 04:27:58,155,135,3022,3514,0.185,182,368,28.8,68.64,381,287,34.55,32.11,37.78,34.63,35.13,39.54,1,0,0,1,28.24,1
2026-01-01 04:27:59,11,78,5563,5539,0.23,548,1277,93.07,307.07,78,349,90.72,91.51,97.27,99.43,90.03,99.91,0,0,0,0,99.72,6
2026-01-01 04:28:00,198,105,4777,4628,0.325,320,1195,56.54,412.08,210,261,21.47,24.45,27.31,23.16,20.37,29.62,1,1,0,1,66.42,4
2026-01-01 04:28:01,244,5,5577,5686,0.234,578,679,116.13,259.06,152,181,90.81,97.67,90.27,90.57,92.69,95.98,0,0,1,1,94.43,6
2026-01-01 04:28:02,194,214,1980,2203,0.765,96,218,7.41,265.37,276,97,54.12,47.6,45.88,49.93,52.65,53.36,1,0,0,0,26.34,0
2026-01-01 04:28:03,70,170,1566,1929,0.108,58,1212,3.16,249.24,280,378,49.78,54.38,54.75,46.85,46.22,48.25,1,0,0,1,25.39,0
2026-01-01 04:28:04,71,119,4286,4278,0.638,316,978,50.24,236.74,342,166,78.11,72.13,70.98,74.55,75.81,71.37,0,1,0,1,55.73,3
2026-01-01 04:28:05,11,36,2213,2366,0.112,105,1166,2.67,162.41,194,70,48.17,50.1,50.16,45.05,49.2,45.53,1,1,1,0,21.76,0
2026-01-01 04:28:06,40,185,1876,2218,0.508,62,256,1.45,143.44,166,75,46.01,46.25,50.96,48.95,49.24,53.21,0,0,0,0,11.55,0
2026-01-01 04:28:07,95,24,5144,5103,0.969,398,859,81.66,385.89,125,174,82.46,84.27,85.98,88.16,80.68,86.45,0,1,1,0,76.44,5
2026-01-01 04:28:08,33,211,4958,4962,0.694,380,1286,85.33,360.12,147,103,84.93,84.06,85.23,81.32,86.56,89.34,1,0,0,0,89.76,5
2026-01-01 04:28:09,9,149,1813,1833,0.359,64,564,5.36,345.43,39,361,47.55,52.12,49.2,49.0,51.33,47.74,0,1,1,1,10.7,0
2026-01-01 04:28:10,176,122,1694,1636,0.966,63,1299,7.92,276.33,173,141,53.78,50.09,49.83,48.84,52.41,54.21,1,1,1,1,29.45,0
2026-01-01 04:28:11,55,154,1664,2167,0.536,100,471,4.56,228.41,57,320,51.17,49.69,50.84,53.12,47.56,51.4,1,0,0,1,24.67,0
2026-01-01 04:28:12,57,96,3760,3623,0.304,168,1306,27.42,385.62,165,83,67.79,65.36,69.33,61.33,65.21,66.09,0,1,0,0,35.28,2
2026-01-01 04:28:13,232,126,2313,2394,0.996,65,1388,3.22,204.0,389,79,48.88,51.01,52.77,50.72,48.09,50.09,1,0,1,1,20.53,0
2026-01-01 04:28:14,248,78,2132,1825,0.347,97,578,3.49,377.06,97,293,47.83,52.53,52.64,48.27,46.45,48.51,0,0,0,0,13.59,0
2026-01-01 04:28:15,54,26,1692,2288,0.795,82,169,6.99,361.49,171,156,49.76,53.27,45.96,51.73,47.87,45.99,0,0,1,1,29.83,0
2026-01-01 04:28:16,245,77,4025,3888,0.78,160,1421,27.23,174.25,298,110,69.28,62.03,65.18,69.24,66.27,63.12,0,0,1,1,40.78,2
2026-01-01 04:28:17,2,69,3617,3892,0.158,213,881,21.07,14.67,232,301,69.91,62.19,68.76,67.24,63.09,69.61,0,1,0,1,49.57,2
2026-01-01 04:28:18,234,86,2123,2200,0.651,61,1399,5.52,499.72,327,84,48.04,52.5,47.96,46.44,50.31,53.75,0,1,1,1,19.3,0
2026-01-01 04:28:19,17,253,4910,4946,0.762,473,695,83.85,265.09,24,31,84.87,84.19,84.26,81.27,89.44,85.92,0,0,0,0,75.41,5
2026-01-01 04:28:20,215,191,5770,5802,0.621,501,1026,94.9,38.59,166,332,99.03,97.17,90.2,90.22,99.47,95.73,1,1,1,1,97.43,6
2026-01-01 04:28:21,155,23,5393,5614,0.471,503,153,92.41,427.12,90,80,92.47,92.05,98.64,95.53,99.58,90.9,0,0,0,0,95.71,6
2026-01-01 04:28:22,96,99,5467,5541,0.742,568,676,96.29,408.76,33,29,94.18,91.34,97.21,97.52,95.9,96.8,1,0,0,0,90.61,6
2026-01-01 04:28:23,227,230,5151,5011,0.231,475,369,79.28,266.28,136,244,86.75,86.88,85.48,87.28,84.07,89.7,0,1,0,0,87.03,5
2026-01-01 04:28:24,134,44,3279,3347,0.956,164,1418,15.51,232.57,270,253,39.18,39.11,39.6,36.47,30.08,38.4,0,0,0,0,27.03,1
2026-01-01 04:28:25,229,153,4547,4586,0.352,304,1080,57.01,482.39,330,300,79.29,79.07,70.39,77.34,72.24,75.13,0,1,1,1,62.34,3
2026-01-01 04:28:26,226,194,3162,3172,0.7,153,1475,16.74,163.55,342,63,39.45,35.61,37.85,34.64,39.8,37.6,1,0,1,1,38.67,1
2026-01-01 04:28:27,240,109,4913,4981,0.412,437,1367,70.75,123.71,350,68,84.0,80.91,89.62,81.39,85.98,88.32,1,0,1,1,78.83,5
2026-01-01 04:28:28,204,1,2037,1795,0.673,51,1241,1.57,150.05,241,91,46.55,53.71,54.25,52.95,50.26,48.21,1,1,1,1,23.12,0
2026-01-01 04:28:29,138,249,4501,4326,0.979,307,1150,54.18,346.89,306,83,75.98,71.54,71.54,73.92,74.43,77.96,1,1,0,1,55.89,3
2026-01-01 04:28:30,188,51,1907,1938,0.263,88,1318,4.06,256.26,296,56,53.89,50.47,50.05,47.88,48.75,54.78,0,1,1,1,13.81,0
2026-01-01 04:28:31,50,249,4376,4260,0.948,290,686,55.46,174.53,75,62,71.41,71.79,76.64,71.63,75.29,76.25,1,1,1,0,56.21,3
2026-01-01 04:28:32,89,1,5132,5107,0.816,407,284,70.51,182.91,312,50,82.66,82.1,81.53,85.41,81.16,85.75,1,1,1,1,75.3,5
2026-01-01 04:28:33,72,226,1804,1575,0.313,78,161,2.78,94.53,351,66,47.21,47.34,45.88,52.44,51.16,52.7,0,1,0,0,26.68,0
2026-01-01 04:28:34,7,207,3803,4010,0.677,201,263,26.15,93.74,283,256,68.56,67.98,63.78,63.68,68.49,67.64,0,0,0,0,43.75,2
2026-01-01 04:28:35,80,65,4476,4312,0.1,224,565,59.21,250.43,272,287,73.79,73.7,70.61,74.33,75.04,71.36,0,0,0,0,57.34,3
2026-01-01 04:28:36,197,190,2034,2080,0.494,120,1302,6.99,426.94,253,215,50.17,51.07,51.74,51.34,47.3,52.76,1,0,1,1,14.12,0
2026-01-01 04:28:37,95,187,1552,2031,0.965,115,1465,7.69,269.32,64,347,53.41,49.94,49.8,48.62,47.32,47.97,1,1,1,1,16.46,0
2026-01-01 04:28:38,189,26,4102,3779,0.983,173,1463,26.99,32.76,32,208,62.72,66.08,62.27,68.67,63.45,62.58,1,0,1,1,45.69,2
2026-01-01 04:28:39,211,112,2276,1628,0.385,66,889,2.24,58.42,313,353,46.43,50.9,48.61,46.78,51.65,46.98,0,0,0,0,29.19,0
2026-01-01 04:28:40,51,26,1716,1971,0.179,69,1309,4.32,300.87,227,119,53.67,51.9,49.3,50.95,52.79,54.81,0,0,1,0,13.41,0
2026-01-01 04:28:41,25,157,3588,3098,0.959,154,1418,29.16,469.76,352,51,34.84,38.78,35.08,33.7,38.91,32.76,1,0,1,1,33.78,1
2026-01-01 04:28:42,42,221,1947,2292,0.39,92,193,7.54,273.74,243,252,51.03,54.21,49.96,52.04,52.59,53.86,1,1,1,1,25.45,0
2026-01-01 04:28:43,92,13,5233,5537,0.651,470,265,103.4,299.49,365,78,93.79,97.8,97.31,95.24,91.4,91.58,0,0,1,0,95.86,6
2026-01-01 04:28:44,45,86,1708,1636,0.397,61,866,2.37,451.2,388,58,47.51,45.01,46.7,49.94,46.12,54.92,0,1,1,1,25.01,0
2026-01-01 04:28:45,239,239,1706,2146,0.298,90,548,2.4,494.41,249,90,50.19,46.31,53.04,50.29,48.67,50.24,0,0,1,0,17.92,0
2026-01-01 04:28:46,39,87,1880,1658,0.893,72,554,6.48,148.23,331,378,49.56,54.27,45.03,50.37,49.18,54.68,1,1,1,0,10.92,0
2026-01-01 04:28:47,242,107,3231,3341,0.693,209,177,21.95,58.27,367,227,39.75,34.94,32.93,33.6,32.25,30.63,0,0,1,0,31.81,1
2026-01-01 04:28:48,122,36,1504,2370,0.785,119,656,7.95,171.69,123,348,46.67,52.58,46.66,47.59,45.35,46.86,0,0,0,1,21.65,0
2026-01-01 04:28:49,243,92,4192,4038,0.633,259,1014,31.06,353.95,182,95,69.98,66.99,62.4,68.82,67.93,66.6,1,1,1,1,54.9,2
2026-01-01 04:28:50,215,144,4711,4673,0.65,420,1206,64.98,182.32,353,28,28.71,23.6,26.62,27.75,24.18,20.36,1,0,0,0,64.15,4
2026-01-01 04:28:51,88,69,1899,2209,0.12,94,370,2.9,64.74,84,362,47.6,48.34,48.26,45.39,53.2,52.43,1,1,1,0,21.91,0
2026-01-01 04:28:52,57,100,2482,1677,0.927,71,1089,3.84,56.24,219,44,49.61,49.36,54.72,54.87,49.14,46.97,0,0,1,1,19.02,0
2026-01-01 04:28:53,193,97,4341,4331,0.266,315,652,40.92,123.87,106,98,74.88,79.25,78.76,74.32,75.48,78.13,1,1,1,0,50.91,3
2026-01-01 04:28:54,188,4,5704,5550,0.677,538,841,95.33,55.47,343,103,98.89,92.03,90.47,97.98,96.3,96.49,1,0,1,1,97.01,6
2026-01-01 04:28:55,88,135,3892,3965,0.414,152,159,37.08,53.69,145,125,67.71,60.58,63.7,62.55,63.12,65.47,1,0,1,0,48.99,2
2026-01-01 04:28:56,168,9,5158,4941,0.422,419,1489,76.55,319.94,215,259,88.74,86.26,86.81,86.87,87.06,81.05,0,1,0,1,78.21,5
2026-01-01 04:28:57,123,67,3787,3601,0.208,178,741,24.7,410.34,119,132,60.19,62.01,67.68,68.39,65.35,68.23,1,0,0,0,48.64,2
2026-01-01 04:28:58,204,46,3186,3552,0.651,173,955,27.73,301.6,150,70,38.4,34.77,35.47,34.87,32.25,33.23,1,1,0,1,35.44,1
2026-01-01 04:28:59,108,24,5116,5009,0.467,411,1012,84.33,399.68,158,159,81.29,85.83,80.9,85.51,87.74,81.85,1,1,0,0,76.93,5
2026-01-01 04:29:00,88,16,1510,1501,0.817,86,174,7.84,123.75,393,43,52.38,51.73,51.42,46.77,54.06,52.3,1,0,1,0,10.21,0
2026-01-01 04:29:01,129,213,4816,4652,0.393,326,421,63.43,265.58,259,52,25.34,26.08,24.08,27.35,22.66,20.67,0,1,0,1,63.33,4
2026-01-01 04:29:02,79,69,3729,4161,0.995,154,667,38.95,180.56,217,272,69.2,60.05,69.86,68.68,63.26,69.68,0,1,1,0,51.09,2
2026-01-01 04:29:03,84,196,2334,2406,0.888,86,162,7.1,43.89,400,106,51.21,49.59,50.65,45.69,48.14,49.84,0,0,1,1,17.37,0
2026-01-01 04:29:04,231,111,1881,2226,0.621,86,676,4.84,150.47,280,103,47.48,54.66,47.86,47.97,48.11,53.22,0,0,0,0,28.71,0
2026-01-01 04:29:05,250,14,2376,2401,0.371,76,1268,5.06,252.29,90,250,53.36,54.05,46.7,48.91,51.64,49.43,1,1,0,1,16.43,0
2026-01-01 04:29:06,165,155,3753,3696,0.437,193,1058,38.77,260.98,121,324,68.87,61.37,63.82,60.78,61.81,68.44,1,1,1,1,50.45,2
2026-01-01 04:29:07,244,117,4610,4861,0.177,371,1070,58.19,115.05,33,93,24.86,21.85,21.81,21.07,23.72,25.03,0,1,0,0,72.96,4
2026-01-01 04:29:08,141,138,1590,2074,0.234,70,870,6.45,25.64,375,240,49.42,51.91,53.49,46.74,47.34,48.55,1,0,0,1,20.35,0
2026-01-01 04:29:09,28,109,3300,3461,0.753,209,913,26.55,313.96,91,59,32.64,38.84,30.94,35.38,37.07,34.9,1,0,1,0,37.22,1
2026-01-01 04:29:10,166,246,4539,4583,0.427,236,248,56.75,466.45,122,31,74.32,70.31,79.55,74.86,73.87,74.76,1,1,1,1,47.62,3
2026-01-01 04:29:11,26,223,3794,3982,0.304,182,955,33.9,111.11,250,170,67.85,69.77,68.54,64.77,64.19,62.98,0,1,0,0,52.84,2
2026-01-01 04:29:12,114,57,2024,2195,0.244,86,1330,2.11,249.73,311,333,54.54,52.02,46.11,51.38,48.27,52.72,1,0,0,1,17.73,0
2026-01-01 04:29:13,97,11,4492,4427,0.771,311,1033,58.44,288.48,304,173,71.41,70.13,77.75,74.77,78.62,76.64,0,1,0,0,53.3,3
2026-01-01 04:29:14,194,58,4763,4797,0.944,305,1416,62.29,276.34,83,139,27.9,29.93,23.28,25.43,21.76,26.04,1,1,1,0,67.3,4
2026-01-01 04:29:15,86,220,2105,2470,0.252,73,170,5.62,322.02,124,386,46.63,46.39,48.51,48.87,53.17,49.67,0,1,0,1,18.67,0
2026-01-01 04:29:16,214,237,2433,1541,0.889,65,1410,1.94,222.35,367,389,51.72,53.31,52.22,52.79,49.2,52.67,0,0,0,0,17.08,0
2026-01-01 04:29:17,195,23,2174,2067,0.869,101,973,1.43,352.6,197,184,46.44,52.91,52.15,52.67,52.55,46.14,0,1,0,0,16.84,0
2026-01-01 04:29:18,211,231,4523,4579,0.714,269,999,55.4,483.63,120,260,74.88,79.5,76.48,72.1,74.16,70.44,0,1,0,1,56.73,3
2026-01-01 04:29:19,89,161,3322,3012,0.285,208,602,23.31,410.44,362,44,32.08,38.28,31.86,34.08,39.39,33.07,0,0,1,1,30.76,1
2026-01-01 04:29:20,9,53,4389,4257,0.992,226,1081,47.77,294.86,91,268,75.05,78.53,77.61,74.93,72.9,75.46,0,0,1,1,62.85,3
2026-01-01 04:29:21,99,236,3730,4121,0.291,163,250,37.93,294.08,217,198,63.6,66.41,60.87,65.16,65.69,62.48,0,1,0,0,51.5,2
2026-01-01 04:29:22,248,17,5373,5615,0.922,568,1227,98.61,300.91,324,67,93.53,95.17,94.35,98.22,99.69,98.89,1,0,0,0,98.07,6
2026-01-01 04:29:23,51,18,5096,4958,0.813,381,1233,83.19,453.32,379,370,83.9,81.05,87.8,86.46,84.93,85.42,0,1,1,1,83.8,5
2026-01-01 04:29:24,90,29,1603,2197,0.135,88,627,5.95,59.27,80,63,53.08,54.88,51.04,54.56,48.83,48.28,0,1,1,1,14.67,0
2026-01-01 04:29:25,199,137,2281,1774,0.504,83,1258,3.97,321.54,380,55,51.02,52.92,52.57,50.0,51.3,45.51,0,0,1,0,19.5,0
2026-01-01 04:29:26,46,8,4496,4267,0.498,264,721,49.37,20.37,209,101,72.43,79.89,76.56,70.62,76.56,79.34,1,1,1,0,51.33,3
2026-01-01 04:29:27,11,48,2013,2418,0.641,69,966,4.73,146.53,326,208,53.44,48.9,50.67,52.77,47.4,51.82,1,0,0,0,23.58,0
2026-01-01 04:29:28,105,240,3308,3106,0.835,152,1419,29.21,314.23,200,369,35.81,31.85,34.27,36.7,32.34,36.34,1,0,0,1,26.95,1
2026-01-01 04:29:29,41,19,5162,4940,0.818,382,229,87.75,346.46,310,54,87.34,80.45,84.4,87.48,88.14,86.01,0,0,1,0,76.2,5
2026-01-01 04:29:30,27,142,3592,3016,0.598,212,426,23.52,234.89,330,104,34.16,37.16,30.63,39.86,35.78,31.96,0,1,1,1,35.64,1
2026-01-01 04:29:31,74,44,4852,4683,0.407,348,1172,60.51,334.3,358,38,26.6,25.35,21.77,28.86,27.79,22.81,0,1,1,0,66.49,4
2026-01-01 04:29:32,237,28,1951,1909,0.309,60,1144,2.78,378.21,106,321,53.75,48.06,48.55,53.84,48.46,54.6,0,0,0,1,11.24,0
2026-01-01 04:29:33,229,143,2089,2018,0.206,109,1357,1.33,311.06,92,370,48.59,52.96,53.51,50.7,48.03,51.34,1,0,0,1,25.71,0
2026-01-01 04:29:34,251,206,3384,3066,0.554,170,742,26.73,358.54,257,337,34.16,31.45,30.35,38.77,39.51,38.96,0,0,1,1,30.87,1
2026-01-01 04:29:35,237,108,3118,3093,0.703,193,471,22.77,169.21,143,33,31.21,31.03,31.72,32.94,33.85,31.14,0,1,0,0,27.02,1
2026-01-01 04:29:36,46,138,1879,2180,0.37,120,1315,4.65,444.51,262,327,54.61,51.63,53.53,51.45,45.5,49.51,1,1,1,0,10.25,0
2026-01-01 04:29:37,246,159,5481,5516,0.249,558,1372,93.11,17.21,249,96,97.88,90.92,95.98,92.8,92.54,94.94,0,1,1,1,94.91,6
2026-01-01 04:29:38,4,54,1764,2279,0.17,76,649,7.06,78.72,222,215,46.95,48.69,51.98,50.97,49.77,52.48,1,1,0,0,25.35,0
2026-01-01 04:29:39,253,45,3842,4067,0.438,248,535,29.98,414.08,370,121,60.57,65.28,66.06,69.81,68.12,63.95,1,0,1,0,48.58,2
2026-01-01 04:29:40,194,69,5365,5954,0.295,585,946,97.25,61.6,32,174,93.63,95.69,90.85,93.04,93.76,93.86,1,0,1,0,93.79,6
2026-01-01 04:29:41,146,113,2104,2225,0.646,116,650,4.47,288.43,351,313,53.71,45.29,46.54,54.04,54.08,53.07,0,1,1,1,18.79,0
2026-01-01 04:29:42,38,215,3477,3490,0.247,194,1446,23.6,423.33,292,79,37.19,31.36,30.27,35.56,35.67,36.43,1,1,1,1,39.61,1
2026-01-01 04:29:43,213,12,4924,4994,0.46,422,216,89.93,243.43,244,83,87.36,84.59,85.69,80.59,86.59,88.21,0,0,0,0,78.16,5
2026-01-01 04:29:44,157,14,4279,4463,0.53,266,1380,42.94,246.92,50,160,77.45,76.39,74.0,70.09,76.34,72.6,1,1,0,1,51.35,3
2026-01-01 04:29:45,223,16,1967,2104,0.521,79,468,4.24,473.01,20,57,47.7,46.61,52.26,45.96,54.66,53.56,0,0,0,1,12.62,0
2026-01-01 04:29:46,199,53,4605,4669,0.168,316,774,60.52,469.55,43,382,28.05,20.96,27.89,22.11,26.28,25.86,0,0,1,0,64.55,4
2026-01-01 04:29:47,203,229,4433,4419,0.222,301,764,40.29,14.15,33,217,78.71,76.11,75.49,72.78,78.44,71.09,0,1,1,0,64.76,3
2026-01-01 04:29:48,56,138,4698,4813,0.392,353,732,64.81,59.12,366,218,25.18,23.18,21.26,27.26,24.96,29.15,1,1,1,0,66.97,4
2026-01-01 04:29:49,97,236,3888,3829,0.486,153,1080,34.91,483.01,261,145,62.61,66.17,65.98,64.6,68.92,61.05,0,1,0,0,54.47,2
2026-01-01 04:29:50,142,14,4581,4512,0.773,298,1355,48.34,140.52,267,301,70.37,78.92,75.32,77.36,73.33,76.35,0,0,1,0,62.2,3
2026-01-01 04:29:51,52,176,4658,4617,0.296,390,174,68.62,65.02,171,108,28.93,29.13,26.99,22.84,21.98,26.87,0,1,0,0,68.77,4
2026-01-01 04:29:52,11,129,3501,3533,0.609,210,175,23.28,315.64,259,198,32.39,34.12,32.38,30.43,34.19,32.56,0,1,0,0,26.05,1
2026-01-01 04:29:53,253,102,1621,1666,0.202,79,1322,7.01,117.42,109,337,50.79,48.02,49.02,52.9,47.18,47.12,1,0,0,1,18.79,0
2026-01-01 04:29:54,200,89,1679,2315,0.145,113,684,4.35,418.17,71,155,47.59,49.49,51.48,48.25,46.45,53.23,1,0,1,1,15.26,0
2026-01-01 04:29:55,28,1,2223,2048,0.637,83,644,1.77,62.13,382,114,51.84,53.01,53.07,49.57,52.15,45.45,1,1,0,1,27.0,0
2026-01-01 04:29:56,120,65,2288,2044,0.485,116,1015,7.82,315.87,57,189,51.83,45.57,45.27,53.61,51.69,51.7,1,1,0,1,11.49,0
2026-01-01 04:29:57,113,187,4694,4840,0.156,390,306,65.04,152.53,244,368,27.21,24.72,20.77,22.04,28.51,23.9,1,1,1,0,77.47,4
2026-01-01 04:29:58,89,144,5556,5435,0.159,561,267,92.68,83.91,89,260,99.62,96.97,91.39,97.35,91.4,91.02,0,0,0,1,98.45,6
2026-01-01 04:29:59,149,147,1977,2221,0.422,60,675,7.29,354.1,348,358,53.51,53.61,47.81,51.84,46.24,45.07,0,0,1,0,27.85,0
2026-01-01 04:30:00,255,121,4032,4131,0.447,221,715,30.53,152.3,332,279,61.94,60.45,69.5,64.41,66.15,67.96,1,1,0,1,35.57,2
2026-01-01 04:30:01,58,203,4655,4825,0.37,419,600,58.36,487.75,142,24,23.14,21.15,24.02,24.66,29.02,22.85,1,1,0,1,64.57,4
2026-01-01 04:30:02,241,213,3790,4031,0.401,214,957,28.24,190.23,164,69,65.92,68.33,60.03,68.81,69.08,66.15,0,0,0,0,39.52,2
2026-01-01 04:30:03,188,16,4951,5107,0.397,414,191,83.81,24.17,110,295,82.27,84.57,82.5,81.33,84.06,85.0,0,0,0,1,85.54,5
2026-01-01 04:30:04,218,208,3011,3402,0.475,174,1194,21.97,162.82,287,377,38.9,31.51,34.65,32.21,34.68,36.56,1,1,1,0,43.8,1
2026-01-01 04:30:05,166,29,1842,2453,0.343,107,914,4.15,178.1,108,327,52.2,52.73,46.03,49.42,53.91,45.25,1,1,0,0,18.25,0
2026-01-01 04:30:06,179,243,1635,2193,0.577,60,698,5.04,323.35,328,187,46.65,46.43,51.21,49.69,46.75,51.22,1,1,1,0,24.65,0
2026-01-01 04:30:07,143,155,1610,1825,0.894,50,144,2.91,106.23,58,256,54.79,52.62,52.86,51.65,45.15,47.19,0,0,0,0,17.11,0
2026-01-01 04:30:08,194,69,4310,4435,0.892,235,265,57.05,101.69,270,391,72.45,78.63,76.32,78.25,73.2,74.23,1,0,0,1,53.63,3
2026-01-01 04:30:09,103,76,3677,4173,0.459,213,455,37.2,108.51,255,205,69.61,61.1,68.72,68.24,62.47,64.08,0,1,0,1,40.83,2
2026-01-01 04:30:10,107,238,2351,1938,0.81,112,1283,5.77,404.83,388,294,45.68,50.26,52.68,50.04,49.48,54.18,0,1,1,0,20.89,0
2026-01-01 04:30:11,128,194,5148,4948,0.72,428,1325,78.41,321.4,186,47,84.56,82.13,89.7,89.65,85.63,85.8,1,0,0,0,81.16,5
2026-01-01 04:30:12,46,219,1798,1892,0.722,87,1255,4.98,231.6,317,120,53.53,47.47,53.67,46.87,52.96,48.14,0,0,0,1,29.4,0
2026-01-01 04:30:13,86,66,4697,4713,0.224,370,1452,57.35,127.74,341,259,29.94,29.27,26.44,26.51,22.61,26.09,1,1,1,0,64.87,4
2026-01-01 04:30:14,40,250,2462,2476,0.691,91,1066,2.96,99.52,67,77,53.4,52.82,50.74,46.84,51.04,47.1,0,0,1,0,29.09,0
2026-01-01 04:30:15,239,102,1890,1871,0.841,93,521,6.79,230.95,104,377,48.89,51.82,50.51,48.58,46.02,54.59,0,0,0,1,11.73,0
2026-01-01 04:30:16,71,241,2446,1922,0.763,71,746,3.37,167.12,139,259,54.85,45.4,47.81,50.97,48.63,53.7,0,1,0,0,12.63,0
2026-01-01 04:30:17,171,43,1675,2408,0.323,59,1156,7.95,147.25,335,383,51.37,48.97,52.44,48.26,45.71,53.45,1,0,0,1,24.27,0
2026-01-01 04:30:18,172,39,3760,4174,0.588,169,705,25.51,150.62,205,65,65.34,66.46,65.89,66.65,69.87,63.86,0,0,0,1,43.41,2
2026-01-01 04:30:19,181,17,2139,1624,0.465,111,1104,4.08,217.69,336,61,54.82,46.55,46.69,49.15,50.2,49.85,1,1,0,1,14.26,0
2026-01-01 04:30:20,135,193,2073,1536,0.333,81,1301,4.71,362.26,269,236,50.72,49.2,53.5,45.11,45.25,52.94,0,0,0,0,13.06,0
2026-01-01 04:30:21,18,107,4757,4601,0.502,353,263,74.01,195.7,169,250,28.2,24.69,28.59,23.67,26.3,22.62,0,0,1,0,71.21,4
2026-01-01 04:30:22,239,137,4385,4279,0.129,236,1276,54.38,102.74,164,256,70.12,77.55,70.91,73.04,70.37,78.11,0,1,0,1,53.32,3
2026-01-01 04:30:23,227,77,1608,2190,0.688,111,1342,2.97,403.14,58,109,46.19,46.09,53.79,54.29,47.4,48.01,0,0,1,1,28.42,0
2026-01-01 04:30:24,189,130,5722,5561,0.25,551,936,94.14,303.36,251,371,99.8,94.71,93.97,99.19,93.76,95.77,0,1,0,1,97.08,6
2026-01-01 04:30:25,246,155,4298,4337,0.309,237,1105,41.45,433.4,378,373,77.65,71.88,78.01,77.36,76.93,73.65,1,1,0,1,51.42,3
2026-01-01 04:30:26,222,3,1898,2410,0.554,85,206,4.07,396.68,328,99,54.68,53.1,51.03,54.29,53.1,50.38,1,0,0,1,26.63,0
2026-01-01 04:30:27,85,42,3881,3927,0.227,224,860,29.62,439.08,180,315,62.97,63.54,61.51,68.59,60.2,60.35,0,0,0,1,41.2,2
